Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Section (product.metafields.custom.custom_section),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bag strap type (product.metafields.shopify.bag-strap-type),Carry options (product.metafields.shopify.carry-options),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Recommended age group (product.metafields.shopify.recommended-age-group),Target gender (product.metafields.shopify.target-gender),Toy/Game material (product.metafields.shopify.toy-game-material),Wallet features (product.metafields.shopify.wallet-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chaotic-energy-curve-handbag,,,,,,,,,Pink,,,28x19.5x8cm,,,,,CJNS172372103CX,320.0,shopify,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/947bbe37-4507-432d-a3f5-96bdd5b4868d.jpg?v=1765463881,4,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/136df54f-2c9f-491b-ac81-17d9f80fa904.jpg?v=1765463881,g,,80.00,
chaotic-energy-curve-handbag,,,,,,,,,White,,,28x19.5x8cm,,,,,CJNS172372102BY,1007.0,shopify,deny,manual,113.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/4168ebda-005b-4ba6-b5e6-f405c91cff43.jpg?v=1765463881,5,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/06af9022-60a5-4245-a4d8-f46c006d7530.jpg?v=1765463881,g,,93.00,
chaotic-energy-curve-handbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/136df54f-2c9f-491b-ac81-17d9f80fa904.jpg?v=1765463881,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaotic-energy-curve-handbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/06af9022-60a5-4245-a4d8-f46c006d7530.jpg?v=1765463881,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
future-nostalgia-bucket-bag,Future Nostalgia Bucket Bag,"<p data-start=""47"" data-end=""71""><strong data-start=""47"" data-end=""69"">Why you’ll like it</strong></p>
<ul data-start=""72"" data-end=""311"">
<li data-start=""72"" data-end=""125"">
<p data-start=""74"" data-end=""125"">Imported cowhide with a soft, sculpted silhouette</p>
</li>
<li data-start=""126"" data-end=""181"">
<p data-start=""128"" data-end=""181"">Bold square handle for a modern, architectural look</p>
</li>
<li data-start=""182"" data-end=""265"">
<p data-start=""184"" data-end=""265"">Compact body with surprisingly roomy interior for phone, wallet, and essentials</p>
</li>
<li data-start=""266"" data-end=""311"">
<p data-start=""268"" data-end=""311"">Magnetic closure for quick, secure access</p>
</li>
</ul>
<p data-start=""313"" data-end=""324""><strong data-start=""313"" data-end=""322"">Specs</strong></p>
<ul data-start=""325"" data-end=""627"">
<li data-start=""325"" data-end=""382"">
<p data-start=""327"" data-end=""382""><strong data-start=""327"" data-end=""340"">Material:</strong> Genuine cowhide leather; cowhide lining</p>
</li>
<li data-start=""383"" data-end=""420"">
<p data-start=""385"" data-end=""420""><strong data-start=""385"" data-end=""402"">Size (Large):</strong> 26 × 21 × 14 cm</p>
</li>
<li data-start=""421"" data-end=""484"">
<p data-start=""423"" data-end=""484""><strong data-start=""423"" data-end=""437"">Structure:</strong> Sandwich pocket + mobile phone/ file pockets</p>
</li>
<li data-start=""485"" data-end=""550"">
<p data-start=""487"" data-end=""550""><strong data-start=""487"" data-end=""506"">Handle Options:</strong> Wood or metal accent (depending on color)</p>
</li>
<li data-start=""551"" data-end=""573"">
<p data-start=""553"" data-end=""573""><strong data-start=""553"" data-end=""566"">Hardness:</strong> Soft</p>
</li>
<li data-start=""574"" data-end=""627"">
<p data-start=""576"" data-end=""627""><strong data-start=""576"" data-end=""586"">Style:</strong> Urban simplicity with contrast details</p>
</li>
</ul>
<p data-start=""629"" data-end=""772""><strong data-start=""629"" data-end=""644"">Style Notes</strong><br data-start=""644"" data-end=""647"">Clean lines, sharp edges, and a polished finish—exactly the kind of bag you’d see in a Dua Lipa music video or backstage fit.</p>
<p data-start=""774"" data-end=""893"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""774"" data-end=""782"">Care</strong><br data-start=""782"" data-end=""785"">Wipe gently with a soft cloth; condition leather occasionally; store upright to maintain the sculpted shape.</p>",La Carriva,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Bucket Bags",Bucket Bag,"",true,Color,Beige Wood,,Size,L Canvas,,,,,CJNS219003203CX,570.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/e92c6b6f-a15a-4238-ab02-277118b4ddf3_trans.jpg?v=1768466220,1,"",false,,,Women's Section,,,adults,,leather,built-in-compartments; single-compartment,,handle,,brown; pink; beige; white; black,,,,unisex,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/862bafec-3b1d-4dab-a78d-1d1859c4ded1_trans.jpg?v=1768466220,g,,52.38,active
future-nostalgia-bucket-bag,,,,,,,,,Beige Wood,,,L Plain Weave,,,,,CJNS219003201AZ,570.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.31.58.png?v=1768466220,2,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/862bafec-3b1d-4dab-a78d-1d1859c4ded1_trans.jpg?v=1768466220,g,,52.38,
future-nostalgia-bucket-bag,,,,,,,,,Beige Wood,,,S Canvas,,,,,CJNS219003204DW,550.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans.jpg?v=1768466220,3,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/862bafec-3b1d-4dab-a78d-1d1859c4ded1_trans.jpg?v=1768466220,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Beige Wood,,,S Plain Weave,,,,,CJNS219003202BY,550.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.32.11.png?v=1768466220,4,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/862bafec-3b1d-4dab-a78d-1d1859c4ded1_trans.jpg?v=1768466220,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Black Crocodile Pattern,,,L Crocodile Pattern,,,,,CJNS219003225YB,570.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.32.31.png?v=1768466220,5,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0812d5de-83d7-422c-b54b-50c5a383a49b_trans.jpg?v=1768466220,g,,54.04,
future-nostalgia-bucket-bag,,,,,,,,,Black Gold,,,L,,,,,CJNS219003221UF,570.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.32.41.png?v=1768466220,6,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/4b3ef630-b44c-4ea3-b43e-8ef8c100439c_trans.jpg?v=1768466220,g,,50.72,
future-nostalgia-bucket-bag,,,,,,,,,Black Gold,,,S,,,,,CJNS219003222VE,550.0,shopify,deny,manual,68.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.31.43.png?v=1768466220,7,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/4b3ef630-b44c-4ea3-b43e-8ef8c100439c_trans.jpg?v=1768466220,g,,48.62,
future-nostalgia-bucket-bag,,,,,,,,,Black Wood,,,L Canvas,,,,,CJNS219003211KP,570.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/4f7a2894-43ac-4c5d-83d5-67755dd12dc4_fine.jpg?v=1768466220,8,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0bcbdbc8-b926-43d2-8532-78ba817ee0f5_trans.jpg?v=1768466220,g,,52.38,
future-nostalgia-bucket-bag,,,,,,,,,Black Wood,,,L Plain Weave,,,,,CJNS219003209IR,570.0,shopify,deny,manual,74.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/e174e08a-ca01-4c44-abad-df29c732841c_trans.jpg?v=1768466220,9,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0bcbdbc8-b926-43d2-8532-78ba817ee0f5_trans.jpg?v=1768466220,g,,52.38,
future-nostalgia-bucket-bag,,,,,,,,,Black Wood,,,S Canvas,,,,,CJNS219003212LO,550.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/cb95f393-e844-451c-8735-5b6c847d366a_trans.jpg?v=1768466220,10,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0bcbdbc8-b926-43d2-8532-78ba817ee0f5_trans.jpg?v=1768466220,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Black Wood,,,S Plain Weave,,,,,CJNS219003210JQ,550.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/862bafec-3b1d-4dab-a78d-1d1859c4ded1_trans.jpg?v=1768466220,11,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0bcbdbc8-b926-43d2-8532-78ba817ee0f5_trans.jpg?v=1768466220,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Gold,,,L,,,,,CJNS219003219SH,570.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0812d5de-83d7-422c-b54b-50c5a383a49b_trans.jpg?v=1768466220,12,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/e92c6b6f-a15a-4238-ab02-277118b4ddf3_trans.jpg?v=1768466220,g,,50.72,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Gold,,,S,,,,,CJNS219003220TG,550.0,shopify,deny,manual,68.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/4b3ef630-b44c-4ea3-b43e-8ef8c100439c_trans.jpg?v=1768466220,13,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/e92c6b6f-a15a-4238-ab02-277118b4ddf3_trans.jpg?v=1768466220,g,,48.62,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Wood,,,L Canvas,,,,,CJNS219003207GT,570.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0bcbdbc8-b926-43d2-8532-78ba817ee0f5_trans.jpg?v=1768466220,14,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans_2eddf000-8357-47c4-8f02-974c8ca5f4f8.jpg?v=1765445592,g,,52.38,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Wood,,,L Plain Weave,,,,,CJNS219003205EV,570.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans_2eddf000-8357-47c4-8f02-974c8ca5f4f8.jpg?v=1765445592,15,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans_2eddf000-8357-47c4-8f02-974c8ca5f4f8.jpg?v=1765445592,g,,52.38,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Wood,,,S Canvas,,,,,CJNS219003208HS,550.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2eb0e36b-8cd2-4e94-8564-764239e304c4_trans.jpg?v=1765445592,16,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans_2eddf000-8357-47c4-8f02-974c8ca5f4f8.jpg?v=1765445592,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Caramel Wood,,,S Plain Weave,,,,,CJNS219003206FU,550.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fd08c045-6979-4386-bb97-d03dfef32383_trans.jpg?v=1765445592,17,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/1350147a-ab3f-4336-b899-d14cbdbe87c2_trans_2eddf000-8357-47c4-8f02-974c8ca5f4f8.jpg?v=1765445592,g,,50.29,
future-nostalgia-bucket-bag,,,,,,,,,Gray Like Agate Gold,,,L,,,,,CJNS219003217QJ,570.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fa7ad9b7-31b6-45f7-905b-ac56e8f3b3a3_trans.jpg?v=1765445592,18,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2eb0e36b-8cd2-4e94-8564-764239e304c4_trans.jpg?v=1765445592,g,,50.72,
future-nostalgia-bucket-bag,,,,,,,,,Gray Like Agate Gold,,,S,,,,,CJNS219003218RI,550.0,shopify,deny,manual,68.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/f1261b59-5812-4c20-be2d-91b7ca396f25_trans.jpg?v=1765445592,19,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/2eb0e36b-8cd2-4e94-8564-764239e304c4_trans.jpg?v=1765445592,g,,48.62,
future-nostalgia-bucket-bag,,,,,,,,,Lotus Pink Gold,,,L,,,,,CJNS219003213MN,570.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/72d03b21-4883-4ed7-9d02-463781ed38a7_trans.jpg?v=1765445592,20,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fd08c045-6979-4386-bb97-d03dfef32383_trans.jpg?v=1765445592,g,,50.72,
future-nostalgia-bucket-bag,,,,,,,,,Lotus Pink Gold,,,S,,,,,CJNS219003214NM,550.0,shopify,deny,manual,68.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fd08c045-6979-4386-bb97-d03dfef32383_trans.jpg?v=1765445592,g,,48.62,
future-nostalgia-bucket-bag,,,,,,,,,New Glacier Blue Gold,,,L,,,,,CJNS219003215OL,570.0,shopify,deny,manual,74.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fa7ad9b7-31b6-45f7-905b-ac56e8f3b3a3_trans.jpg?v=1765445592,g,,50.72,
future-nostalgia-bucket-bag,,,,,,,,,New Glacier Blue Gold,,,S,,,,,CJNS219003216PK,550.0,shopify,deny,manual,68.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/fa7ad9b7-31b6-45f7-905b-ac56e8f3b3a3_trans.jpg?v=1765445592,g,,48.62,
future-nostalgia-bucket-bag,,,,,,,,,White Crocodile Pattern,,,L Crocodile Pattern,,,,,CJNS219003223WD,570.0,shopify,deny,manual,74.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/f1261b59-5812-4c20-be2d-91b7ca396f25_trans.jpg?v=1765445592,g,,54.04,
future-nostalgia-bucket-bag,,,,,,,,,White Gold,,,S,,,,,CJNS219003226ZA,550.0,shopify,deny,manual,74.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/72d03b21-4883-4ed7-9d02-463781ed38a7_trans.jpg?v=1765445592,g,,48.62,
the-rachel-summer-bow-basket-bag,The Rachel Summer Bow Basket Bag,"<p data-end=""76"" data-start=""52""><strong data-end=""74"" data-start=""52"">Why you’ll like it</strong></p>
<ul data-end=""310"" data-start=""77"">
<li data-end=""159"" data-start=""77"">
<p data-end=""159"" data-start=""79"">Hand-woven straw with a statement bow for an instant “summer in the city” look</p>
</li>
<li data-end=""225"" data-start=""160"">
<p data-end=""225"" data-start=""162"">Light, structured, and easy to carry for beach days or brunch</p>
</li>
<li data-end=""273"" data-start=""226"">
<p data-end=""273"" data-start=""228"">Wide opening for quick access to essentials</p>
</li>
<li data-end=""310"" data-start=""274"">
<p data-end=""310"" data-start=""276"">Soft handles wrapped for comfort</p>
</li>
</ul>
<p data-end=""323"" data-start=""312""><strong data-end=""321"" data-start=""312"">Specs</strong></p>
<ul data-end=""490"" data-start=""324"">
<li data-end=""347"" data-start=""324"">
<p data-end=""347"" data-start=""326""><strong data-end=""339"" data-start=""326"">Material:</strong> Straw</p>
</li>
<li data-end=""368"" data-start=""348"">
<p data-end=""368"" data-start=""350""><strong data-end=""360"" data-start=""350"">Color:</strong> Beige</p>
</li>
<li data-end=""429"" data-start=""369"">
<p data-end=""429"" data-start=""371""><strong data-end=""380"" data-start=""371"">Size:</strong> Bottom 15 × 25 cm; Height 20 cm; Opening 40 cm</p>
</li>
<li data-end=""490"" data-start=""430"">
<p data-end=""490"" data-start=""432""><strong data-end=""446"" data-start=""432"">Structure:</strong> Open-top basket with interior slip pocket</p>
</li>
</ul>
<p data-end=""614"" data-start=""492""><strong data-end=""507"" data-start=""492"">Style Notes</strong><br data-end=""510"" data-start=""507"">Flirty, effortless, and elevated—pairs with slip dresses, linen sets, and every Rachel-coded summer fit.</p>
<p data-is-only-node="""" data-is-last-node="""" data-end=""706"" data-start=""616""><strong data-end=""624"" data-start=""616"">Care</strong><br data-end=""627"" data-start=""624"">Keep dry; wipe gently; store away from direct heat to maintain the straw weave.</p>",La Carriva,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags",Beach Bag,"",true,Color,Beige,,Size,15 x 40 x 20 cm,,,,,CJNS166570001AZ,689.0,shopify,deny,manual,102.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at11.14.28-Photoroom.png?v=1765444522,1,"",false,,,Women's Section,'3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/38b8a623-4389-480c-bd14-04cce6b92a24.jpg?v=1765444522,g,,82.00,active
the-rachel-summer-bow-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/477e8696-548d-4f1a-9db6-63cbbffb5a33.jpg?v=1765444522,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rachel-summer-bow-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/90dcfb7a-efbd-4d01-b8fe-23a56518a68c.jpg?v=1765444522,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rachel-summer-bow-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/e72a3faf-a331-4609-8f29-7b3fb1e427d5.jpg?v=1765444522,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rachel-summer-bow-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/b6757d0b-1bb1-4a86-90e0-bc346d9de79f.jpg?v=1765444522,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rachel-summer-bow-basket-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/38b8a623-4389-480c-bd14-04cce6b92a24.jpg?v=1765444522,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,Autumn Term Leather Backpack,"<p data-start=""48"" data-end=""72""><strong data-start=""48"" data-end=""70"">Why you’ll like it</strong></p>
<ul data-start=""73"" data-end=""410"">
<li data-start=""73"" data-end=""142"">
<p data-start=""75"" data-end=""142"">Genuine two-layer cowhide that keeps its structure and soft shine</p>
</li>
<li data-start=""143"" data-end=""204"">
<p data-start=""145"" data-end=""204"">Clean square silhouette with a secure flap and metal lock</p>
</li>
<li data-start=""205"" data-end=""286"">
<p data-start=""207"" data-end=""286"">Fits tablets, notebooks, and daily essentials with organized interior pockets</p>
</li>
<li data-start=""287"" data-end=""348"">
<p data-start=""289"" data-end=""348"">Smooth polyester-cotton lining for easy in-and-out access</p>
</li>
<li data-start=""349"" data-end=""410"">
<p data-start=""351"" data-end=""410"">Convertible wear: top handle + adjustable shoulder straps</p>
</li>
</ul>
<p data-start=""412"" data-end=""423""><strong data-start=""412"" data-end=""421"">Specs</strong></p>
<ul data-start=""424"" data-end=""709"">
<li data-start=""424"" data-end=""482"">
<p data-start=""426"" data-end=""482""><strong data-start=""426"" data-end=""439"">Material:</strong> Genuine leather; polyester-cotton lining</p>
</li>
<li data-start=""483"" data-end=""511"">
<p data-start=""485"" data-end=""511""><strong data-start=""485"" data-end=""495"">Color:</strong> Mocha / Black</p>
</li>
<li data-start=""512"" data-end=""541"">
<p data-start=""514"" data-end=""541""><strong data-start=""514"" data-end=""523"">Size:</strong> 31 × 11 × 30 cm</p>
</li>
<li data-start=""542"" data-end=""607"">
<p data-start=""544"" data-end=""607""><strong data-start=""544"" data-end=""558"">Structure:</strong> Main compartment, zipper pocket, change pocket</p>
</li>
<li data-start=""608"" data-end=""652"">
<p data-start=""610"" data-end=""652""><strong data-start=""610"" data-end=""625"">Outer type:</strong> Three-dimensional pocket</p>
</li>
<li data-start=""653"" data-end=""677"">
<p data-start=""655"" data-end=""677""><strong data-start=""655"" data-end=""668"">Hardness:</strong> Medium</p>
</li>
<li data-start=""678"" data-end=""709"">
<p data-start=""680"" data-end=""709""><strong data-start=""680"" data-end=""690"">Style:</strong> Urban simplicity</p>
</li>
</ul>
<p data-start=""711"" data-end=""834""><strong data-start=""711"" data-end=""726"">Style Notes</strong><br data-start=""726"" data-end=""729"">Minimal, academic, and quietly polished—pairs with coats, knits, and anything “Rory on her way to class.”</p>
<p data-start=""836"" data-end=""924"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""836"" data-end=""844"">Care</strong><br data-start=""844"" data-end=""847"">Wipe with a soft cloth; keep dry; condition occasionally to maintain texture.</p>",La Carriva,Luggage & Bags > Backpacks,Backpack,"",true,Color,Black,,Size,31 × 11 × 30 cm,,,,,CJNS213685001AZ,1020.0,shopify,deny,manual,82.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Gemini_Generated_Image_mtjnl7mtjnl7mtjn.png?v=1765443160,1,"",false,,,Women's Section,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/889f62be-c442-40a4-b801-c2be56219ca5.jpg?v=1765443160,g,,62.00,active
autumn-term-leather-backpack,,,,,,,,,Mocha,,,31 × 11 × 30 cm,,,,,CJNS213685002BY,1020.0,shopify,deny,manual,82.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/63c8f633-f7f7-4e56-96cb-69a9090ce4cf.jpg?v=1765443160,2,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/06d83d53-b525-453a-a6cd-6f25fca05c3a_trans.jpg?v=1765443160,g,,62.00,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/55e3ee5f-9fd5-4707-841d-981ddb4c99cb.jpg?v=1765443160,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/0e69ab5c-c6f7-4619-a55c-19545f3f68fb.jpg?v=1765443160,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/889f62be-c442-40a4-b801-c2be56219ca5.jpg?v=1765443160,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/06d83d53-b525-453a-a6cd-6f25fca05c3a_trans.jpg?v=1765443160,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at10.53.48.png?v=1765443235,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at10.54.00.png?v=1765443247,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autumn-term-leather-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0667/2688/7502/files/Screenshot2025-12-11at10.54.22.png?v=1765443268,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
